filename,images_paths,type,type_num,val_or_train
20240805_1_00035_0047cropped_2.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240805_1_00035_0047cropped_3.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240805_1_00035_0051cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240805_1_00035_0051cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240805_1_00035_0051cropped_2.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240805_1_00035_0051cropped_3.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240805_1_00035_0051cropped_4.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240805_2_00036_0009cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240806_1_00037_0002cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_1_00038_0005cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240806_1_00038_0005cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_1_00038_0006cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240806_1_00038_0006cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_2_00039_0005cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240806_2_00039_0006cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240806_2_00041_0001cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_2_00041_0002cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_2_00041_0003cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_2_00041_0028cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_2_00041_0029cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_2_00041_0030cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_2_00041_0032cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_2_00041_0033cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240806_2_00042_0003cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_3_00045_0009cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_3_00045_0022cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_3_00045_0022cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_3_00045_0031cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_4_00047_0003cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_4_00047_0007cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_4_00047_0012cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_4_00049_0004cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_5_00050_0008cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240806_5_00050_0008cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240806_5_00050_0025cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240806_5_00050_0026cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240806_7_00052_0011cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_7_00052_0013cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_7_00052_0016cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_9_00054_0017cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_10_00056_0007cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_10_00056_0007cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240806_10_00056_0019cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240806_10_00056_0019cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240806_10_00056_0025cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240806_10_00056_0040cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240806_10_00057_0003cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_1_00058_0029cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240807_2_00061_0004cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_2_00061_0013cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_2_00061_0013cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_2_00061_0014cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_2_00061_0014cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_2_00061_0020cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_2_00061_0022cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_2_00061_0023cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_3_00062_0011cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240807_3_00062_0041cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240807_4_00063_0039cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_4_00063_0040cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_4_00063_0047cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_4_00063_0047cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240807_4_00063_0055cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240807_4_00063_0055cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_4_00065_0002cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_4_00065_0002cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_4_00065_0007cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_4_00065_0010cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_4_00065_0010cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_4_00065_0012cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_4_00065_0012cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_4_00065_0015cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_4_00065_0015cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_4_00065_0026cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_4_00065_0026cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_4_00065_0031cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_4_00065_0031cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_6_00069_0001cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240807_6_00069_0013cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_6_00069_0013cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_6_00069_0018cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_6_00069_0018cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_6_00069_0018cropped_2.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_7_00070_0030cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240807_7_00070_0030cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240811_1_00072_0041cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240811_1_00072_0046cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240811_1_00072_0047cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240811_1_00073_0001cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240811_3_00076_0003cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240811_3_00077_0006cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240811_3_00077_0008cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240811_5_00078_0009cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240811_5_00078_0009cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240811_7_00082_0006cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240811_7_00082_0007cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240811_8_00083_0017cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240811_8_00083_0064cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240813_1_00090_0010cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_3_00093_0005cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240813_5_00097_0002cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_5_00097_0031cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_5_00097_0031cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_6_00098_0014cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,val
20240813_6_00098_0022cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,val
20240813_6_00098_0022cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,val
20240813_6_00098_0023cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,val
20240813_6_00100_0002cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_10_00103_0023cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_10_00103_0023cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_10_00103_0023cropped_2.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_10_00103_0035cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_10_00103_0035cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_12_00106_0012cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_12_00106_0012cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_12_00106_0012cropped_2.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_12_00107_0019cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_12_00107_0027cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_12_00107_0027cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_12_00107_0041cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_12_00107_0041cropped_1.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240813_12_00107_0045cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240815_1_00113_0026cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240815_9_00120_0005cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240815_9_00120_0006cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240815_9_00120_0012cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240815_9_00120_0014cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240815_9_00121_0002cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240815_9_00121_0003cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240815_9_00121_0008cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240816_3_00123_0003cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240816_3_00123_0005cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240816_3_00123_0006cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240816_3_00123_0007cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240820_2_00136_0004cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240820_2_00136_0005cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240820_2_00136_0006cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240820_2_00136_0009cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240820_2_00136_0010cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240820_2_00136_0019cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240821_2_00144_0002cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240821_2_00144_0003cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240821_2_00145_0001cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240821_2_00146_0007cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240821_2_00146_0016cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240821_2_00146_0018cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240821_2_00146_0019cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240821_2_00146_0020cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240821_6_00155_0002cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240822_1_00160_0029cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,n,0,train
20240822_7_00170_0007cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240830_1_00181_0001cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240830_1_00181_0002cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240830_1_00181_0003cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240830_1_00181_0009cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240830_1_00181_0010cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240830_1_00181_0011cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240830_1_00181_0012cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240830_1_00181_0013cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240830_1_00181_0016cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
20240830_1_00181_0017cropped_0.jpg,/Volumes/T5 EVO/Foraging HD/Isolated_frames/cropped_frames,y,1,train
